cookie,time,interaction,conversion,conversion_value,channel
CjwKCAjwi8iXBhBeEiwAKbUofSlBOOFDCTNIoOaa92b6-toDVlkrnSpl32yn9BnNmXQqSWakzVZyRRoCGocQAvD_BwE,1660092111,ViewContent,0,0,google
CjwKCAjwi8iXBhBeEiwAKbUofSlBOOFDCTNIoOaa92b6-toDVlkrnSpl32yn9BnNmXQqSWakzVZyRRoCGocQAvD_BwE,1660092137,ViewContent,0,0,google
CjwKCAjwi8iXBhBeEiwAKbUofSlBOOFDCTNIoOaa92b6-toDVlkrnSpl32yn9BnNmXQqSWakzVZyRRoCGocQAvD_BwE,1660092159,ViewContent,0,0,google
CjwKCAjwi8iXBhBeEiwAKbUofTTtbsUcefn4P0qzB5jdSAIIcZ9aMnbvLjwTzQT-aV0y7ndhuVtxlRoCMBYQAvD_BwE,1660098433,Purchase,1,1431,google
CjwKCAjwi8iXBhBeEiwAKbUofVQfZv-j-FTOdM2JUU7S3rQLkyZyU1qmCs2GJtTdX5GZfPLhRtLJ9BoCS68QAvD_BwE,1660099916,ViewContent,0,0,google
CjwKCAjwi8iXBhBeEiwAKbUofcOm8BHecaH85Yxy5-pOLWtPwcT8-1NInZ-5rpUssoLmvgsaR5nIFxoCB_0QAvD_BwE,1660104822,ViewContent,0,0,google
CjwKCAjwi8iXBhBeEiwAKbUofcOm8BHecaH85Yxy5-pOLWtPwcT8-1NInZ-5rpUssoLmvgsaR5nIFxoCB_0QAvD_BwE,1660104841,ViewContent,0,0,google
CjwKCAjwi8iXBhBeEiwAKbUofcOm8BHecaH85Yxy5-pOLWtPwcT8-1NInZ-5rpUssoLmvgsaR5nIFxoCB_0QAvD_BwE,1660104867,ViewContent,0,0,google
CjwKCAjwi8iXBhBeEiwAKbUofcOm8BHecaH85Yxy5-pOLWtPwcT8-1NInZ-5rpUssoLmvgsaR5nIFxoCB_0QAvD_BwE,1660104884,ViewContent,0,0,google
CjwKCAjwi8iXBhBeEiwAKbUofcOm8BHecaH85Yxy5-pOLWtPwcT8-1NInZ-5rpUssoLmvgsaR5nIFxoCB_0QAvD_BwE,1660104898,ViewContent,0,0,google
CjwKCAjwi8iXBhBeEiwAKbUofcOm8BHecaH85Yxy5-pOLWtPwcT8-1NInZ-5rpUssoLmvgsaR5nIFxoCB_0QAvD_BwE,1660104912,ViewContent,0,0,google
CjwKCAjwi8iXBhBeEiwAKbUofcOm8BHecaH85Yxy5-pOLWtPwcT8-1NInZ-5rpUssoLmvgsaR5nIFxoCB_0QAvD_BwE,1660104924,ViewContent,0,0,google
CjwKCAjwi8iXBhBeEiwAKbUofcOm8BHecaH85Yxy5-pOLWtPwcT8-1NInZ-5rpUssoLmvgsaR5nIFxoCB_0QAvD_BwE,1660104940,ViewContent,0,0,google
CjwKCAjwi8iXBhBeEiwAKbUofcOm8BHecaH85Yxy5-pOLWtPwcT8-1NInZ-5rpUssoLmvgsaR5nIFxoCB_0QAvD_BwE,1660104947,ViewContent,0,0,google
CjwKCAjwi8iXBhBeEiwAKbUofcOm8BHecaH85Yxy5-pOLWtPwcT8-1NInZ-5rpUssoLmvgsaR5nIFxoCB_0QAvD_BwE,1660104958,ViewContent,0,0,google
CjwKCAjw3K2XBhAzEiwAmmgrAodEdjCBwBa2ekcMr1ONJ9VQTjqM7stDf8N4__ZT4oePZJzh5yAnMBoCuf4QAvD_BwE,1660109428,ViewContent,0,0,google
CjwKCAjw3K2XBhAzEiwAmmgrAodEdjCBwBa2ekcMr1ONJ9VQTjqM7stDf8N4__ZT4oePZJzh5yAnMBoCuf4QAvD_BwE,1660109466,ViewContent,0,0,google
CjwKCAjw3K2XBhAzEiwAmmgrAodEdjCBwBa2ekcMr1ONJ9VQTjqM7stDf8N4__ZT4oePZJzh5yAnMBoCuf4QAvD_BwE,1660109477,ViewContent,0,0,google
CjwKCAjw3K2XBhAzEiwAmmgrAodEdjCBwBa2ekcMr1ONJ9VQTjqM7stDf8N4__ZT4oePZJzh5yAnMBoCuf4QAvD_BwE,1660109480,AddToCart,0,0,google
CjwKCAjw3K2XBhAzEiwAmmgrAodEdjCBwBa2ekcMr1ONJ9VQTjqM7stDf8N4__ZT4oePZJzh5yAnMBoCuf4QAvD_BwE,1660109508,ViewContent,0,0,google
CjwKCAjw3K2XBhAzEiwAmmgrAodEdjCBwBa2ekcMr1ONJ9VQTjqM7stDf8N4__ZT4oePZJzh5yAnMBoCuf4QAvD_BwE,1660109660,ViewContent,0,0,google
CjwKCAjwi8iXBhBeEiwAKbUofe8Vj8TlHAIQtGp3eqjLOOBwWV0O5N-0uKDpXeZTqGcxNPeqGWC8LhoC0_8QAvD_BwE,1660112180,Purchase,1,284.8,google
EAIaIQobChMIzZeTlsy7-QIVAJhmAh0QVAMREAAYASAAEgLkLfD_BwE,1660113009,ViewContent,0,0,google
EAIaIQobChMIzZeTlsy7-QIVAJhmAh0QVAMREAAYASAAEgLkLfD_BwE,1660113043,ViewContent,0,0,google
EAIaIQobChMIzZeTlsy7-QIVAJhmAh0QVAMREAAYASAAEgLkLfD_BwE,1660113049,ViewContent,0,0,google
EAIaIQobChMIzZeTlsy7-QIVAJhmAh0QVAMREAAYASAAEgLkLfD_BwE,1660113084,ViewContent,0,0,google
EAIaIQobChMIzZeTlsy7-QIVAJhmAh0QVAMREAAYASAAEgLkLfD_BwE,1660113093,ViewContent,0,0,google
EAIaIQobChMIzZeTlsy7-QIVAJhmAh0QVAMREAAYASAAEgLkLfD_BwE,1660113138,ViewContent,0,0,google
EAIaIQobChMIzZeTlsy7-QIVAJhmAh0QVAMREAAYASAAEgLkLfD_BwE,1660113139,ViewContent,0,0,google
CjwKCAjwi8iXBhBeEiwAKbUofRC8Qe5TQ_wNQLpaLY6xdvHIkoNqdaFQxuw34lTrDyk1_V0KwsCYpRoCd_MQAvD_BwE,1660113693,MemberRegistration,0,0,google
EAIaIQobChMIzZeTlsy7-QIVAJhmAh0QVAMREAAYASAAEgLkLfD_BwE,1660113903,ViewContent,0,0,google
EAIaIQobChMIzZeTlsy7-QIVAJhmAh0QVAMREAAYASAAEgLkLfD_BwE,1660113906,ViewContent,0,0,google
EAIaIQobChMIzZeTlsy7-QIVAJhmAh0QVAMREAAYASAAEgLkLfD_BwE,1660113925,ViewContent,0,0,google
EAIaIQobChMIzZeTlsy7-QIVAJhmAh0QVAMREAAYASAAEgLkLfD_BwE,1660113953,ViewContent,0,0,google
EAIaIQobChMIzZeTlsy7-QIVAJhmAh0QVAMREAAYASAAEgLkLfD_BwE,1660115156,ViewContent,0,0,google
EAIaIQobChMIzZeTlsy7-QIVAJhmAh0QVAMREAAYASAAEgLkLfD_BwE,1660115160,ViewContent,0,0,google
EAIaIQobChMIzZeTlsy7-QIVAJhmAh0QVAMREAAYASAAEgLkLfD_BwE,1660115250,ViewContent,0,0,google
EAIaIQobChMIzZeTlsy7-QIVAJhmAh0QVAMREAAYASAAEgLkLfD_BwE,1660115252,ViewContent,0,0,google
EAIaIQobChMIzZeTlsy7-QIVAJhmAh0QVAMREAAYASAAEgLkLfD_BwE,1660115508,ViewContent,0,0,google
EAIaIQobChMIzZeTlsy7-QIVAJhmAh0QVAMREAAYASAAEgLkLfD_BwE,1660115539,ViewContent,0,0,google
EAIaIQobChMIzZeTlsy7-QIVAJhmAh0QVAMREAAYASAAEgLkLfD_BwE,1660115601,ViewContent,0,0,google
EAIaIQobChMIzZeTlsy7-QIVAJhmAh0QVAMREAAYASAAEgLkLfD_BwE,1660115634,ViewContent,0,0,google
EAIaIQobChMIzZeTlsy7-QIVAJhmAh0QVAMREAAYASAAEgLkLfD_BwE,1660115659,ViewContent,0,0,google
EAIaIQobChMIzZeTlsy7-QIVAJhmAh0QVAMREAAYASAAEgLkLfD_BwE,1660115660,ViewContent,0,0,google
Cj0KCQjwrs2XBhDjARIsAHVymmRLFgWxv0vilhgHTalZHHJ7htHzrN54pTkCOa4R5JqIsb7R2BLO2fgaAg2xEALw_wcB,1660126212,ViewContent,0,0,google
Cj0KCQjwrs2XBhDjARIsAHVymmRLFgWxv0vilhgHTalZHHJ7htHzrN54pTkCOa4R5JqIsb7R2BLO2fgaAg2xEALw_wcB,1660126248,ViewContent,0,0,google
Cj0KCQjwrs2XBhDjARIsAHVymmRLFgWxv0vilhgHTalZHHJ7htHzrN54pTkCOa4R5JqIsb7R2BLO2fgaAg2xEALw_wcB,1660126281,ViewContent,0,0,google
Cj0KCQjwrs2XBhDjARIsAHVymmRLFgWxv0vilhgHTalZHHJ7htHzrN54pTkCOa4R5JqIsb7R2BLO2fgaAg2xEALw_wcB,1660126303,ViewContent,0,0,google
Cj0KCQjwrs2XBhDjARIsAHVymmRLFgWxv0vilhgHTalZHHJ7htHzrN54pTkCOa4R5JqIsb7R2BLO2fgaAg2xEALw_wcB,1660126325,AddToCart,0,0,google
Cj0KCQjwrs2XBhDjARIsAHVymmRLFgWxv0vilhgHTalZHHJ7htHzrN54pTkCOa4R5JqIsb7R2BLO2fgaAg2xEALw_wcB,1660126379,ViewContent,0,0,google
Cj0KCQjwrs2XBhDjARIsAHVymmRLFgWxv0vilhgHTalZHHJ7htHzrN54pTkCOa4R5JqIsb7R2BLO2fgaAg2xEALw_wcB,1660126720,ViewContent,0,0,google
Cj0KCQjwrs2XBhDjARIsAHVymmRLFgWxv0vilhgHTalZHHJ7htHzrN54pTkCOa4R5JqIsb7R2BLO2fgaAg2xEALw_wcB,1660126819,ViewContent,0,0,google
Cj0KCQjwrs2XBhDjARIsAHVymmRLFgWxv0vilhgHTalZHHJ7htHzrN54pTkCOa4R5JqIsb7R2BLO2fgaAg2xEALw_wcB,1660126969,ViewContent,0,0,google
Cj0KCQjwrs2XBhDjARIsAHVymmRLFgWxv0vilhgHTalZHHJ7htHzrN54pTkCOa4R5JqIsb7R2BLO2fgaAg2xEALw_wcB,1660126974,AddToCart,0,0,google
Cj0KCQjwrs2XBhDjARIsAHVymmRUnnZNJLUffkJ9RIu0VRkXHbC7U5cGWCYV5JCze8I4y-WtT4CnhoIaAvu_EALw_wcB,1660129911,ViewContent,0,0,google
Cj0KCQjwrs2XBhDjARIsAHVymmRUnnZNJLUffkJ9RIu0VRkXHbC7U5cGWCYV5JCze8I4y-WtT4CnhoIaAvu_EALw_wcB,1660129945,ViewContent,0,0,google
Cj0KCQjwrs2XBhDjARIsAHVymmRUnnZNJLUffkJ9RIu0VRkXHbC7U5cGWCYV5JCze8I4y-WtT4CnhoIaAvu_EALw_wcB,1660130006,ViewContent,0,0,google
Cj0KCQjwrs2XBhDjARIsAHVymmRUnnZNJLUffkJ9RIu0VRkXHbC7U5cGWCYV5JCze8I4y-WtT4CnhoIaAvu_EALw_wcB,1660130011,AddToCart,0,0,google
Cj0KCQjwrs2XBhDjARIsAHVymmRwSv65llHD-hEEz2jFiOOxdZdtrkc2fPTYiD3qJ_qwDQz64qE4PI0aAjlKEALw_wcB,1660130084,Purchase,1,495,google
Cj0KCQjwrs2XBhDjARIsAHVymmRUnnZNJLUffkJ9RIu0VRkXHbC7U5cGWCYV5JCze8I4y-WtT4CnhoIaAvu_EALw_wcB,1660130463,Purchase,1,988,google
Cj0KCQjwrs2XBhDjARIsAHVymmQs8oDs-u54kl7frkmy8ULiMT9Vz-QRqP6LW0XHmUMlg1VsnlCgWaMaAno8EALw_wcB,1660151621,ViewContent,0,0,google
Cj0KCQjwrs2XBhDjARIsAHVymmQs8oDs-u54kl7frkmy8ULiMT9Vz-QRqP6LW0XHmUMlg1VsnlCgWaMaAno8EALw_wcB,1660151661,ViewContent,0,0,google
Cj0KCQjwrs2XBhDjARIsAHVymmQs8oDs-u54kl7frkmy8ULiMT9Vz-QRqP6LW0XHmUMlg1VsnlCgWaMaAno8EALw_wcB,1660151690,ViewContent,0,0,google
Cj0KCQjwrs2XBhDjARIsAHVymmQs8oDs-u54kl7frkmy8ULiMT9Vz-QRqP6LW0XHmUMlg1VsnlCgWaMaAno8EALw_wcB,1660151707,ViewContent,0,0,google
Cj0KCQjwrs2XBhDjARIsAHVymmQs8oDs-u54kl7frkmy8ULiMT9Vz-QRqP6LW0XHmUMlg1VsnlCgWaMaAno8EALw_wcB,1660151770,ViewContent,0,0,google
Cj0KCQjwrs2XBhDjARIsAHVymmQs8oDs-u54kl7frkmy8ULiMT9Vz-QRqP6LW0XHmUMlg1VsnlCgWaMaAno8EALw_wcB,1660151788,AddToCart,0,0,google
Cj0KCQjwrs2XBhDjARIsAHVymmQs8oDs-u54kl7frkmy8ULiMT9Vz-QRqP6LW0XHmUMlg1VsnlCgWaMaAno8EALw_wcB,1660151904,ViewContent,0,0,google
Cj0KCQjwrs2XBhDjARIsAHVymmQs8oDs-u54kl7frkmy8ULiMT9Vz-QRqP6LW0XHmUMlg1VsnlCgWaMaAno8EALw_wcB,1660152029,ViewContent,0,0,google
Cj0KCQjwrs2XBhDjARIsAHVymmQs8oDs-u54kl7frkmy8ULiMT9Vz-QRqP6LW0XHmUMlg1VsnlCgWaMaAno8EALw_wcB,1660152044,ViewContent,0,0,google
Cj0KCQjwrs2XBhDjARIsAHVymmQs8oDs-u54kl7frkmy8ULiMT9Vz-QRqP6LW0XHmUMlg1VsnlCgWaMaAno8EALw_wcB,1660152066,AddToCart,0,0,google
Cj0KCQjwrs2XBhDjARIsAHVymmQs8oDs-u54kl7frkmy8ULiMT9Vz-QRqP6LW0XHmUMlg1VsnlCgWaMaAno8EALw_wcB,1660152253,ViewContent,0,0,google
Cj0KCQjwrs2XBhDjARIsAHVymmQs8oDs-u54kl7frkmy8ULiMT9Vz-QRqP6LW0XHmUMlg1VsnlCgWaMaAno8EALw_wcB,1660152272,AddToCart,0,0,google
Cj0KCQjwrs2XBhDjARIsAHVymmQs8oDs-u54kl7frkmy8ULiMT9Vz-QRqP6LW0XHmUMlg1VsnlCgWaMaAno8EALw_wcB,1660152313,ViewContent,0,0,google
Cj0KCQjwrs2XBhDjARIsAHVymmQs8oDs-u54kl7frkmy8ULiMT9Vz-QRqP6LW0XHmUMlg1VsnlCgWaMaAno8EALw_wcB,1660152366,ViewContent,0,0,google
Cj0KCQjwrs2XBhDjARIsAHVymmQs8oDs-u54kl7frkmy8ULiMT9Vz-QRqP6LW0XHmUMlg1VsnlCgWaMaAno8EALw_wcB,1660152377,ViewContent,0,0,google
Cj0KCQjwrs2XBhDjARIsAHVymmQs8oDs-u54kl7frkmy8ULiMT9Vz-QRqP6LW0XHmUMlg1VsnlCgWaMaAno8EALw_wcB,1660152400,AddToCart,0,0,google
Cj0KCQjwrs2XBhDjARIsAHVymmQs8oDs-u54kl7frkmy8ULiMT9Vz-QRqP6LW0XHmUMlg1VsnlCgWaMaAno8EALw_wcB,1660152425,ViewContent,0,0,google
Cj0KCQjwrs2XBhDjARIsAHVymmQs8oDs-u54kl7frkmy8ULiMT9Vz-QRqP6LW0XHmUMlg1VsnlCgWaMaAno8EALw_wcB,1660152433,AddToCart,0,0,google
Cj0KCQjwrs2XBhDjARIsAHVymmQs8oDs-u54kl7frkmy8ULiMT9Vz-QRqP6LW0XHmUMlg1VsnlCgWaMaAno8EALw_wcB,1660152489,ViewContent,0,0,google
Cj0KCQjwrs2XBhDjARIsAHVymmQl1yrXzTCQ-zDHHTg1-dUcRGuWwNkZs470ZIuvv1TVsOuBSdhfi7EaAhQlEALw_wcB,1660174401,ViewContent,0,0,google
Cj0KCQjwrs2XBhDjARIsAHVymmQl1yrXzTCQ-zDHHTg1-dUcRGuWwNkZs470ZIuvv1TVsOuBSdhfi7EaAhQlEALw_wcB,1660174612,ViewContent,0,0,google
Cj0KCQjwrs2XBhDjARIsAHVymmQl1yrXzTCQ-zDHHTg1-dUcRGuWwNkZs470ZIuvv1TVsOuBSdhfi7EaAhQlEALw_wcB,1660174626,ViewContent,0,0,google
Cj0KCQjwrs2XBhDjARIsAHVymmQl1yrXzTCQ-zDHHTg1-dUcRGuWwNkZs470ZIuvv1TVsOuBSdhfi7EaAhQlEALw_wcB,1660174670,AddToCart,0,0,google
Cj0KCQjwrs2XBhDjARIsAHVymmQl1yrXzTCQ-zDHHTg1-dUcRGuWwNkZs470ZIuvv1TVsOuBSdhfi7EaAhQlEALw_wcB,1660177771,ViewContent,0,0,google
Cj0KCQjwrs2XBhDjARIsAHVymmQl1yrXzTCQ-zDHHTg1-dUcRGuWwNkZs470ZIuvv1TVsOuBSdhfi7EaAhQlEALw_wcB,1660177844,ViewContent,0,0,google
EAIaIQobChMImunItM69-QIVTpJmAh1kTAy_EAAYASAAEgJGs_D_BwE,1660181920,Purchase,1,890,undefined
Cj0KCQjwrs2XBhDjARIsAHVymmQ5bOAPR4HtmXj20FLVh9X1X7p8XtfII86_bp2agLv82juB3L0plLIaApYUEALw_wcB,1660189073,MemberRegistration,0,0,google
Cj0KCQjwrs2XBhDjARIsAHVymmQ5bOAPR4HtmXj20FLVh9X1X7p8XtfII86_bp2agLv82juB3L0plLIaApYUEALw_wcB,1660189122,ViewContent,0,0,google
Cj0KCQjwrs2XBhDjARIsAHVymmQ5bOAPR4HtmXj20FLVh9X1X7p8XtfII86_bp2agLv82juB3L0plLIaApYUEALw_wcB,1660189202,ViewContent,0,0,google
Cj0KCQjwrs2XBhDjARIsAHVymmQ5bOAPR4HtmXj20FLVh9X1X7p8XtfII86_bp2agLv82juB3L0plLIaApYUEALw_wcB,1660189210,ViewContent,0,0,google
Cj0KCQjwrs2XBhDjARIsAHVymmQ5bOAPR4HtmXj20FLVh9X1X7p8XtfII86_bp2agLv82juB3L0plLIaApYUEALw_wcB,1660189273,ViewContent,0,0,google
Cj0KCQjwrs2XBhDjARIsAHVymmQ5bOAPR4HtmXj20FLVh9X1X7p8XtfII86_bp2agLv82juB3L0plLIaApYUEALw_wcB,1660189300,ViewContent,0,0,google
Cj0KCQjwrs2XBhDjARIsAHVymmQ5bOAPR4HtmXj20FLVh9X1X7p8XtfII86_bp2agLv82juB3L0plLIaApYUEALw_wcB,1660189309,ViewContent,0,0,google
Cj0KCQjwrs2XBhDjARIsAHVymmQ5bOAPR4HtmXj20FLVh9X1X7p8XtfII86_bp2agLv82juB3L0plLIaApYUEALw_wcB,1660189328,ViewContent,0,0,google
Cj0KCQjwrs2XBhDjARIsAHVymmQ5bOAPR4HtmXj20FLVh9X1X7p8XtfII86_bp2agLv82juB3L0plLIaApYUEALw_wcB,1660189341,ViewContent,0,0,google
Cj0KCQjwrs2XBhDjARIsAHVymmQ5bOAPR4HtmXj20FLVh9X1X7p8XtfII86_bp2agLv82juB3L0plLIaApYUEALw_wcB,1660189348,ViewContent,0,0,google
Cj0KCQjwrs2XBhDjARIsAHVymmQ5bOAPR4HtmXj20FLVh9X1X7p8XtfII86_bp2agLv82juB3L0plLIaApYUEALw_wcB,1660189529,ViewContent,0,0,google
Cj0KCQjwrs2XBhDjARIsAHVymmQ5bOAPR4HtmXj20FLVh9X1X7p8XtfII86_bp2agLv82juB3L0plLIaApYUEALw_wcB,1660189606,ViewContent,0,0,google
Cj0KCQjwrs2XBhDjARIsAHVymmQ5bOAPR4HtmXj20FLVh9X1X7p8XtfII86_bp2agLv82juB3L0plLIaApYUEALw_wcB,1660189795,ViewContent,0,0,google
Cj0KCQjwrs2XBhDjARIsAHVymmQ5bOAPR4HtmXj20FLVh9X1X7p8XtfII86_bp2agLv82juB3L0plLIaApYUEALw_wcB,1660189805,ViewContent,0,0,google
Cj0KCQjwrs2XBhDjARIsAHVymmQ5bOAPR4HtmXj20FLVh9X1X7p8XtfII86_bp2agLv82juB3L0plLIaApYUEALw_wcB,1660189885,ViewContent,0,0,google
Cj0KCQjwrs2XBhDjARIsAHVymmQ5bOAPR4HtmXj20FLVh9X1X7p8XtfII86_bp2agLv82juB3L0plLIaApYUEALw_wcB,1660189902,ViewContent,0,0,google
Cj0KCQjwrs2XBhDjARIsAHVymmQ5bOAPR4HtmXj20FLVh9X1X7p8XtfII86_bp2agLv82juB3L0plLIaApYUEALw_wcB,1660190163,AddToCart,0,0,google
Cj0KCQjwrs2XBhDjARIsAHVymmQ5bOAPR4HtmXj20FLVh9X1X7p8XtfII86_bp2agLv82juB3L0plLIaApYUEALw_wcB,1660190912,ViewContent,0,0,google
Cj0KCQjwrs2XBhDjARIsAHVymmQ5bOAPR4HtmXj20FLVh9X1X7p8XtfII86_bp2agLv82juB3L0plLIaApYUEALw_wcB,1660190925,ViewContent,0,0,google
Cj0KCQjwrs2XBhDjARIsAHVymmQ5bOAPR4HtmXj20FLVh9X1X7p8XtfII86_bp2agLv82juB3L0plLIaApYUEALw_wcB,1660190936,ViewContent,0,0,google
Cj0KCQjwrs2XBhDjARIsAHVymmQ5bOAPR4HtmXj20FLVh9X1X7p8XtfII86_bp2agLv82juB3L0plLIaApYUEALw_wcB,1660190945,ViewContent,0,0,google
Cj0KCQjwrs2XBhDjARIsAHVymmQ5bOAPR4HtmXj20FLVh9X1X7p8XtfII86_bp2agLv82juB3L0plLIaApYUEALw_wcB,1660190966,ViewContent,0,0,google
Cj0KCQjwrs2XBhDjARIsAHVymmQ5bOAPR4HtmXj20FLVh9X1X7p8XtfII86_bp2agLv82juB3L0plLIaApYUEALw_wcB,1660190985,ViewContent,0,0,google
Cj0KCQjwrs2XBhDjARIsAHVymmQ5bOAPR4HtmXj20FLVh9X1X7p8XtfII86_bp2agLv82juB3L0plLIaApYUEALw_wcB,1660191008,ViewContent,0,0,google
Cj0KCQjwrs2XBhDjARIsAHVymmQ5bOAPR4HtmXj20FLVh9X1X7p8XtfII86_bp2agLv82juB3L0plLIaApYUEALw_wcB,1660191053,ViewContent,0,0,google
Cj0KCQjwrs2XBhDjARIsAHVymmQ5bOAPR4HtmXj20FLVh9X1X7p8XtfII86_bp2agLv82juB3L0plLIaApYUEALw_wcB,1660191420,ViewContent,0,0,google
Cj0KCQjwrs2XBhDjARIsAHVymmQ5bOAPR4HtmXj20FLVh9X1X7p8XtfII86_bp2agLv82juB3L0plLIaApYUEALw_wcB,1660191441,ViewContent,0,0,google
Cj0KCQjwrs2XBhDjARIsAHVymmQ5bOAPR4HtmXj20FLVh9X1X7p8XtfII86_bp2agLv82juB3L0plLIaApYUEALw_wcB,1660191875,ViewContent,0,0,google
Cj0KCQjwrs2XBhDjARIsAHVymmQ5bOAPR4HtmXj20FLVh9X1X7p8XtfII86_bp2agLv82juB3L0plLIaApYUEALw_wcB,1660191901,ViewContent,0,0,google
Cj0KCQjwrs2XBhDjARIsAHVymmQ5bOAPR4HtmXj20FLVh9X1X7p8XtfII86_bp2agLv82juB3L0plLIaApYUEALw_wcB,1660191913,ViewContent,0,0,google
Cj0KCQjwrs2XBhDjARIsAHVymmQ5bOAPR4HtmXj20FLVh9X1X7p8XtfII86_bp2agLv82juB3L0plLIaApYUEALw_wcB,1660191939,ViewContent,0,0,google
Cj0KCQjwrs2XBhDjARIsAHVymmQ5bOAPR4HtmXj20FLVh9X1X7p8XtfII86_bp2agLv82juB3L0plLIaApYUEALw_wcB,1660191944,ViewContent,0,0,google
Cj0KCQjwrs2XBhDjARIsAHVymmQ5bOAPR4HtmXj20FLVh9X1X7p8XtfII86_bp2agLv82juB3L0plLIaApYUEALw_wcB,1660191958,ViewContent,0,0,google
Cj0KCQjwrs2XBhDjARIsAHVymmQ5bOAPR4HtmXj20FLVh9X1X7p8XtfII86_bp2agLv82juB3L0plLIaApYUEALw_wcB,1660191983,ViewContent,0,0,google
Cj0KCQjwrs2XBhDjARIsAHVymmQ5bOAPR4HtmXj20FLVh9X1X7p8XtfII86_bp2agLv82juB3L0plLIaApYUEALw_wcB,1660192067,ViewContent,0,0,google
Cj0KCQjwrs2XBhDjARIsAHVymmQ-Yk11L_AKw5UmBJy1j0mDpgy6vUZ6pKWxtfcapKA0mjHV3scqcBUaArjuEALw_wcB,1660192213,Purchase,1,1048,google
Cj0KCQjwrs2XBhDjARIsAHVymmTAPru9roh_EgUhvXiEOd9qv1xRj5ijqlQJhwYDqtIEmMB1TvjwZ7UaAtyuEALw_wcB,1660192266,ViewContent,0,0,shopback
Cj0KCQjwrs2XBhDjARIsAHVymmTAPru9roh_EgUhvXiEOd9qv1xRj5ijqlQJhwYDqtIEmMB1TvjwZ7UaAtyuEALw_wcB,1660192277,AddToCart,0,0,shopback
Cj0KCQjwrs2XBhDjARIsAHVymmTAPru9roh_EgUhvXiEOd9qv1xRj5ijqlQJhwYDqtIEmMB1TvjwZ7UaAtyuEALw_wcB,1660192429,Purchase,1,614.1,shopback
Cj0KCQjwrs2XBhDjARIsAHVymmT546gKCaI2O-wm_BwcqXyMWdNDouxU4bTEl8MMCI48h9BTX3pauHsaAvsdEALw_wcB,1660197154,MemberRegistration,0,0,google
Cj0KCQjwrs2XBhDjARIsAHVymmT546gKCaI2O-wm_BwcqXyMWdNDouxU4bTEl8MMCI48h9BTX3pauHsaAvsdEALw_wcB,1660197419,ViewContent,0,0,google
Cj0KCQjwrs2XBhDjARIsAHVymmT546gKCaI2O-wm_BwcqXyMWdNDouxU4bTEl8MMCI48h9BTX3pauHsaAvsdEALw_wcB,1660197518,ViewContent,0,0,google
Cj0KCQjwrs2XBhDjARIsAHVymmT546gKCaI2O-wm_BwcqXyMWdNDouxU4bTEl8MMCI48h9BTX3pauHsaAvsdEALw_wcB,1660197664,ViewContent,0,0,google
Cj0KCQjwrs2XBhDjARIsAHVymmT546gKCaI2O-wm_BwcqXyMWdNDouxU4bTEl8MMCI48h9BTX3pauHsaAvsdEALw_wcB,1660198124,ViewContent,0,0,google
Cj0KCQjwrs2XBhDjARIsAHVymmT546gKCaI2O-wm_BwcqXyMWdNDouxU4bTEl8MMCI48h9BTX3pauHsaAvsdEALw_wcB,1660198231,ViewContent,0,0,google
Cj0KCQjwrs2XBhDjARIsAHVymmT546gKCaI2O-wm_BwcqXyMWdNDouxU4bTEl8MMCI48h9BTX3pauHsaAvsdEALw_wcB,1660198244,ViewContent,0,0,google
Cj0KCQjwrs2XBhDjARIsAHVymmT546gKCaI2O-wm_BwcqXyMWdNDouxU4bTEl8MMCI48h9BTX3pauHsaAvsdEALw_wcB,1660198288,ViewContent,0,0,google
Cj0KCQjwrs2XBhDjARIsAHVymmT546gKCaI2O-wm_BwcqXyMWdNDouxU4bTEl8MMCI48h9BTX3pauHsaAvsdEALw_wcB,1660198347,ViewContent,0,0,google
Cj0KCQjwrs2XBhDjARIsAHVymmT546gKCaI2O-wm_BwcqXyMWdNDouxU4bTEl8MMCI48h9BTX3pauHsaAvsdEALw_wcB,1660198382,ViewContent,0,0,google
Cj0KCQjwrs2XBhDjARIsAHVymmT546gKCaI2O-wm_BwcqXyMWdNDouxU4bTEl8MMCI48h9BTX3pauHsaAvsdEALw_wcB,1660198400,ViewContent,0,0,google
Cj0KCQjwrs2XBhDjARIsAHVymmT546gKCaI2O-wm_BwcqXyMWdNDouxU4bTEl8MMCI48h9BTX3pauHsaAvsdEALw_wcB,1660198435,ViewContent,0,0,google
Cj0KCQjwrs2XBhDjARIsAHVymmT546gKCaI2O-wm_BwcqXyMWdNDouxU4bTEl8MMCI48h9BTX3pauHsaAvsdEALw_wcB,1660198486,ViewContent,0,0,google
Cj0KCQjwrs2XBhDjARIsAHVymmT546gKCaI2O-wm_BwcqXyMWdNDouxU4bTEl8MMCI48h9BTX3pauHsaAvsdEALw_wcB,1660198521,ViewContent,0,0,google
Cj0KCQjwrs2XBhDjARIsAHVymmT546gKCaI2O-wm_BwcqXyMWdNDouxU4bTEl8MMCI48h9BTX3pauHsaAvsdEALw_wcB,1660198570,ViewContent,0,0,google
Cj0KCQjwrs2XBhDjARIsAHVymmT546gKCaI2O-wm_BwcqXyMWdNDouxU4bTEl8MMCI48h9BTX3pauHsaAvsdEALw_wcB,1660198609,ViewContent,0,0,google
