Date,Campaign name,Cost,Revenue
"May 18, 2022",*PT - 20220502 - Gundam UT (Slideshow & IGS-Slideshow) (UT-Women seg) - Prospecting - Global Pixel,0,79.9
"May 18, 2022",*PT - 20220502 - Gundam UT (Slideshow & IGS-Slideshow) (UT-Men seg) - Prospecting - Global Pixel,0,0
"May 18, 2022",*PT - 20220425 - K Loungewear (Collection Ad) (Kids seg) - Prospecting - Global Pixel,233.99,719.1
"May 18, 2022",*PT - 20220425 - K Easy Shorts (Slideshow & IGS-Slideshow) (Kids seg) - Prospecting - Global Pixel,206.98,159.8
"May 18, 2022",*PT - 20220321 - W Innerwear (Carousel) (Women seg) - Prospecting - Global Pixel,232.41,179.2
"May 17, 2022",PT - 20220513 - W Uniqlo and Mame Kurogouchi Spring Summer 2022 Collection (a/b test - Eng) (IGS-Video) Women seg) - Remarketing - Global Pixel,49.45,159.8
"May 17, 2022",PT - 20220513 - W Uniqlo and Mame Kurogouchi Spring Summer 2022 Collection (a/b test - Eng) (IGS-Video) (Women seg) - Prospecting - Global Pixel,48.6,0
"May 17, 2022",PT - 20220513 - W Uniqlo and Mame Kurogouchi Spring Summer 2022 Collection (a/b test - Eng) (Collection Ad) (Women seg) - Remarketing - Global Pixel,49.27,69.8
"May 17, 2022",PT - 20220513 - W Uniqlo and Mame Kurogouchi Spring Summer 2022 Collection (a/b test - Eng) (Collection Ad) (Women seg) - Prospecting - Global Pixel,49.41,0
"May 17, 2022",PT - 20220513 - W Uniqlo and Mame Kurogouchi Spring Summer 2022 Collection (a/b test - BM) (IGS-Video) Women seg) - Remarketing - Global Pixel,48.85,0
"May 17, 2022",PT - 20220513 - W Uniqlo and Mame Kurogouchi Spring Summer 2022 Collection (a/b test - BM) (IGS-Video) (Women seg) - Prospecting - Global Pixel,48.62,179.6
"May 17, 2022",PT - 20220513 - W Uniqlo and Mame Kurogouchi Spring Summer 2022 Collection (a/b test - BM) (Collection Ad) (Women seg) - Remarketing - Global Pixel,49.94,0
"May 17, 2022",PT - 20220513 - W Uniqlo and Mame Kurogouchi Spring Summer 2022 Collection (a/b test - BM) (Collection Ad) (Women seg) - Prospecting - Global Pixel,49.44,0
"May 17, 2022",PT - 20220509 - W Tops Collection (Collection Ad) (Women seg) - Remarketing - Global Pixel,49.77,909.2
"May 17, 2022",PT - 20220509 - W Tops Collection (Collection Ad) (Women seg) - Prospecting - Global Pixel,49.17,239.3
"May 17, 2022",PT - 20220509 - Men seg (a/b test - Eng) - Remarketing - Global Pixel,99.3,299.9
"May 17, 2022",PT - 20220509 - Men seg (a/b test - BM) - Remarketing - Global Pixel,101.36,179.7
"May 17, 2022",PT - 20220509 - M Pokemon UT (Slideshow & IGS Slideshow) (UT-Women seg) - Remarketing - Global Pixel,49.45,598.9
"May 17, 2022",PT - 20220509 - M Pokemon UT (Slideshow & IGS Slideshow) (UT-Men seg) - Remarketing - Global Pixel,49.62,0
"May 17, 2022",PT - 20220509 - K Pokemon UT (Slideshow & IGS-Slideshow) (Kids seg) - Remarketing - Global Pixel,49.08,159.8
"May 17, 2022",PT - 20220502 - W Smooth Cotton French S/S Long Dress (Carousel) (Women seg) - Remarketing - Global Pixel,0,119.9
"May 17, 2022",PT - 20220502 - W AIRism Bra Sleeveless Top (Slideshow & IGS-Slideshow) (Women seg) - Remarketing - Global Pixel,0,0
"May 17, 2022",PT - 20220502 - Oversized Collection (Carousel) (Women seg) - Remarketing - Global Pixel,0,159.8
"May 17, 2022",PT - 20220502 - Oversized Collection (Carousel) (Men seg) - Remarketing - Global Pixel,0,309.4
"May 17, 2022",PT - 20220502 - M Slim Fit Jeans (a/b test - BM) (Carousel) (Men seg) - Remarketing - Global Pixel,0,164.8
"May 17, 2022",PT - 20220502 - Gundam UT (Slideshow & IGS-Slideshow) (UT-Women seg) - Remarketing - Global Pixel,0,0
"May 17, 2022",PT - 20220502 - Gundam UT (Slideshow & IGS-Slideshow) (UT-Men seg) - Remarketing - Global Pixel,0,0
"May 17, 2022",PT - 20220429 - WM Top-Sellers (a/b test - Eng & BM) (Always-On Campaign) (Collection Ad) (Women seg) - Prospecting - Global Pixel,123.23,359.1
"May 17, 2022",PT - 20220429 - WM Top-Sellers (a/b test - Eng & BM) (Always-On Campaign) (Collection Ad) (Men seg) - Prospecting - Global Pixel,98.37,1522.6999999999998
"May 17, 2022",*PT - 20220516 - W Tops Collection (Collection Ad)(a/b test copy) (Women seg) - Prospecting - Global Pixel,112.26,0
"May 17, 2022",*PT - 20220516 - W Cropped Top Collection (Slideshow & IGS-Slideshow) (Women seg) - Prospecting - Global Pixel,114.88,0
"May 17, 2022",*PT - 20220516 - W Bottoms Collection (Carousel) (Women seg) - Prospecting - Global Pixel,108.18,0
"May 17, 2022",*PT - 20220516 - The Brands Car UT (Slideshow & IGS Slideshow) (UT-Women seg) - Prospecting - Global Pixel,114.52,0
"May 17, 2022",*PT - 20220516 - The Brands Car UT (Slideshow & IGS Slideshow) (UT-Men seg) - Prospecting - Global Pixel,114.42,0
"May 17, 2022",*PT - 20220516 - Men Campaign (a/b test - bm) (Combined Ad) (Men seg) - Prospecting - Global Pixel,203.78,199.7
"May 17, 2022",*PT - 20220516 - Men Campaign (a/b test - Eng) (Combined Ad) (Men seg) - Prospecting - Global Pixel,202.9,249.9
"May 17, 2022",*PT - 20220516 - Kids Campaign (Combined Ad) (Kids seg) - Prospecting - Global Pixel,209.93,199.5
"May 17, 2022",*PT - 20220511 - Mens Campaign (a/b test - Eng) (Combined Ad) (Men seg) - Prospecting - Global Pixel,289.75,808.69
"May 17, 2022",*PT - 20220511 - Mens Campaign (a/b test - BM) (Combined Ad) (Men seg) - Prospecting - Global Pixel,289.44,621.6
"May 17, 2022","*PT - 20220509 - Survey Ads_Sarawak (Image, Carousel, Slideshow & IGS-Slideshow) (Women seg, Men seg) - Prospecting - Global Pixel",0,0
"May 17, 2022","*PT - 20220509 - Survey Ads_Perak (Image, Carousel, Slideshow & IGS-Slideshow) (Women seg, Men seg) - Prospecting - Global Pixel",0,0
"May 17, 2022","*PT - 20220509 - Survey Ads_Penang (Image, Carousel, Slideshow & IGS-Slideshow) (Women seg, Men seg) - Prospecting - Global Pixel",0,0
"May 17, 2022","*PT - 20220509 - Survey Ads_Kedah, Malacca, Negeri Sembilan, Pahang, Terengganu (Image, Carousel, Slideshow & IGS-Slideshow) (Women seg, Men seg) - Prospecting - Global Pixel",0,0
"May 17, 2022","*PT - 20220509 - Survey Ads_KL-Selangor-Putrajaya (Image, Carousel, Slideshow & IGS-Slideshow) (Women seg, Men seg) - Prospecting - Global Pixel",0,99.9
"May 17, 2022",*PT - 20220509 - M Shirts Collection (a/b test - Eng) (Collection Ad) (Men seg) - Prospecting - Global Pixel,72.72,0
"May 17, 2022",*PT - 20220509 - M Shirts Collection (a/b test - BM) (Collection Ad) (Men seg) - Prospecting - Global Pixel,0,0
"May 17, 2022",*PT - 20220509 - M Pokemon UT (Slideshow & IGS Slideshow) (UT-Women seg) - Prospecting - Global Pixel,98.23,209.4
"May 17, 2022",*PT - 20220509 - M Pokemon UT (Slideshow & IGS Slideshow) (UT-Men seg) - Prospecting - Global Pixel,98.22,159.8
"May 17, 2022",*PT - 20220509 - K Pokemon UT (Slideshow & IGS-Slideshow) (Kids seg) - Prospecting - Global Pixel,97.85,0
"May 17, 2022",*PT - 20220506 - Young Women UT Collection (Video) (UT-Women seg) - Remarketing - Global Pixel,97.35,0
"May 17, 2022",*PT - 20220506 - Young Women UT Collection (Video) (UT-Women seg) - Prospecting - Global Pixel,96.61,573.5
"May 17, 2022",*PT - 20220506 - Women UT Collection (Video) (UT-Women seg) - Remarketing - Global Pixel,98.39,0
"May 17, 2022",*PT - 20220506 - Women UT Collection (Video) (UT-Women seg) - Prospecting - Global Pixel,0,0
"May 17, 2022",*PT - 20220506 - Men UT Collection (Video) (Men seg) - Remarketing - Global Pixel,49.04,0
"May 17, 2022",*PT - 20220506 - Men UT Collection (Video) (Men seg) - Prospecting - Global Pixel,71.99,346.76
"May 17, 2022",*PT - 20220506 - HPJ 22SS Collection Launch (a/b test - Eng) (Collection Ad)  (Women seg) - Remarketing - Global Pixel,16.35,0
"May 17, 2022",*PT - 20220506 - HPJ 22SS Collection Launch (a/b test - Eng) (Collection Ad)  (Women seg) - Prospecting - Global Pixel,15.95,0
"May 17, 2022",*PT - 20220506 - HPJ 22SS Collection Launch (a/b test - BM) (Collection Ad)  (Women seg) - Remarketing - Global Pixel,18.88,0
"May 17, 2022",*PT - 20220506 - HPJ 22SS Collection Launch (a/b test - BM) (Collection Ad)  (Women seg) - Prospecting - Global Pixel,18.88,119.9
"May 17, 2022",*PT - 20220506 - HPJ 22SS Collection Launch (Local Video) (a/b test - ENG) (Video) (Women seg) - Remarketing - Global Pixel,97.34,118.41
"May 17, 2022",*PT - 20220506 - HPJ 22SS Collection Launch (Local Video) (a/b test - ENG) (Video) (Women seg) - Prospecting - Global Pixel,0,0
"May 17, 2022",*PT - 20220506 - HPJ 22SS Collection Launch (Local Video) (a/b test - BM) (Video)  (Women seg) - Remarketing - Global Pixel,99.86,179.7
"May 17, 2022",*PT - 20220506 - HPJ 22SS Collection Launch (Local Video) (a/b test - BM) (Video)  (Women seg) - Prospecting - Global Pixel,99.59,99.9
"May 17, 2022",*PT - 20220506 - HPJ 22SS Collection Launch (IGS-Video) (Women seg) - Remarketing - Global Pixel,97.13,0
"May 17, 2022",*PT - 20220506 - HPJ 22SS Collection Launch (IGS-Video) (Women seg) - Prospecting - Global Pixel,96.49,59.9
"May 17, 2022",*PT - 20220506 - Family UT Collection (Video) (UT-Women seg) - Remarketing - Global Pixel,98.31,0
"May 17, 2022",*PT - 20220506 - Family UT Collection (Video) (UT-Women seg) - Prospecting - Global Pixel,96.49,189.7
"May 17, 2022",*PT - 20220506 - Family UT Collection (Video) (UT-Men seg) - Remarketing - Global Pixel,123.33,224.6
"May 17, 2022",*PT - 20220506 - Family UT Collection (Video) (UT-Men seg) - Prospecting - Global Pixel,125.45,459.97
"May 17, 2022",*PT - 20220506 - Family UT Collection (Video) (Kids seg) - Remarketing - Global Pixel,96.53,983.2
"May 17, 2022",*PT - 20220506 - Family UT Collection (Video) (Kids seg) - Prospecting - Global Pixel,97.14,0
"May 17, 2022",*PT - 20220502 - W Ultra Stretch Skinny High Rise Jeans (a/b test - Eng) (Slideshow & IGS-Slideshow) (Women seg) - Prospecting - Global Pixel,0,194.5
"May 17, 2022",*PT - 20220502 - W Ultra Stretch Skinny High Rise Jeans (a/b test - BM) (Slideshow & IGS-Slideshow) (Women seg) - Prospecting - Global Pixel,0,0
"May 17, 2022",*PT - 20220502 - W Smooth Cotton French S/S Long Dress (Carousel) (Women seg) - Prospecting - Global Pixel,0,0
"May 17, 2022",*PT - 20220502 - W AIRism Bra Sleeveless Top (Slideshow & IGS-Slideshow) (Women seg) - Prospecting - Global Pixel,0,0
"May 17, 2022",*PT - 20220502 - Oversized Collection (Carousel) (Women seg) - Prospecting - Global Pixel,0,0
"May 17, 2022",*PT - 20220502 - Oversized Collection (Carousel) (Men seg) - Prospecting - Global Pixel,0,0
"May 17, 2022",*PT - 20220502 - Gundam UT (Slideshow & IGS-Slideshow) (UT-Women seg) - Prospecting - Global Pixel,0,1630.31
"May 17, 2022",*PT - 20220502 - Gundam UT (Slideshow & IGS-Slideshow) (UT-Men seg) - Prospecting - Global Pixel,0,0
"May 17, 2022",*PT - 20220425 - K Loungewear (Collection Ad) (Kids seg) - Prospecting - Global Pixel,229.89,329.7
"May 17, 2022",*PT - 20220425 - K Easy Shorts (Slideshow & IGS-Slideshow) (Kids seg) - Prospecting - Global Pixel,341.54,101.45
"May 17, 2022",*PT - 20220321 - W Innerwear (Carousel) (Women seg) - Prospecting - Global Pixel,229.49,0
"May 16, 2022",PT - 20220513 - W Uniqlo and Mame Kurogouchi Spring Summer 2022 Collection (a/b test - Eng) (IGS-Video) Women seg) - Remarketing - Global Pixel,51.48,244.6
"May 16, 2022",PT - 20220513 - W Uniqlo and Mame Kurogouchi Spring Summer 2022 Collection (a/b test - Eng) (IGS-Video) (Women seg) - Prospecting - Global Pixel,51.41,174.5
"May 16, 2022",PT - 20220513 - W Uniqlo and Mame Kurogouchi Spring Summer 2022 Collection (a/b test - Eng) (Collection Ad) (Women seg) - Remarketing - Global Pixel,52.26,0
"May 16, 2022",PT - 20220513 - W Uniqlo and Mame Kurogouchi Spring Summer 2022 Collection (a/b test - Eng) (Collection Ad) (Women seg) - Prospecting - Global Pixel,53.29,0
"May 16, 2022",PT - 20220513 - W Uniqlo and Mame Kurogouchi Spring Summer 2022 Collection (a/b test - BM) (IGS-Video) Women seg) - Remarketing - Global Pixel,51.04,0
"May 16, 2022",PT - 20220513 - W Uniqlo and Mame Kurogouchi Spring Summer 2022 Collection (a/b test - BM) (IGS-Video) (Women seg) - Prospecting - Global Pixel,51.25,179.4
"May 16, 2022",PT - 20220513 - W Uniqlo and Mame Kurogouchi Spring Summer 2022 Collection (a/b test - BM) (Collection Ad) (Women seg) - Remarketing - Global Pixel,51.98,0
"May 16, 2022",PT - 20220513 - W Uniqlo and Mame Kurogouchi Spring Summer 2022 Collection (a/b test - BM) (Collection Ad) (Women seg) - Prospecting - Global Pixel,53.82,0
"May 16, 2022",PT - 20220509 - W Tops Collection (Collection Ad) (Women seg) - Remarketing - Global Pixel,53.04,0
"May 16, 2022",PT - 20220509 - W Tops Collection (Collection Ad) (Women seg) - Prospecting - Global Pixel,52.77,0
"May 16, 2022",PT - 20220509 - Men seg (a/b test - Eng) - Remarketing - Global Pixel,105.17,209.8
"May 16, 2022",PT - 20220509 - Men seg (a/b test - BM) - Remarketing - Global Pixel,104.91,839
"May 16, 2022",PT - 20220509 - M Pokemon UT (Slideshow & IGS Slideshow) (UT-Women seg) - Remarketing - Global Pixel,52.93,159.8
"May 16, 2022",PT - 20220509 - M Pokemon UT (Slideshow & IGS Slideshow) (UT-Men seg) - Remarketing - Global Pixel,52.45,0
"May 16, 2022",PT - 20220509 - K Pokemon UT (Slideshow & IGS-Slideshow) (Kids seg) - Remarketing - Global Pixel,52.33,0
"May 16, 2022",PT - 20220502 - W Smooth Cotton French S/S Long Dress (Carousel) (Women seg) - Remarketing - Global Pixel,0,0
"May 16, 2022",PT - 20220502 - W AIRism Bra Sleeveless Top (Slideshow & IGS-Slideshow) (Women seg) - Remarketing - Global Pixel,0,0
"May 16, 2022",PT - 20220502 - Oversized Collection (Carousel) (Women seg) - Remarketing - Global Pixel,0,0
"May 16, 2022",PT - 20220502 - Oversized Collection (Carousel) (Men seg) - Remarketing - Global Pixel,0,259.8
"May 16, 2022",PT - 20220502 - M Slim Fit Jeans (a/b test - BM) (Carousel) (Men seg) - Remarketing - Global Pixel,0,59.9
"May 16, 2022",PT - 20220502 - Gundam UT (Slideshow & IGS-Slideshow) (UT-Women seg) - Remarketing - Global Pixel,0,79.9
"May 16, 2022",PT - 20220502 - Gundam UT (Slideshow & IGS-Slideshow) (UT-Men seg) - Remarketing - Global Pixel,0,0
"May 16, 2022",PT - 20220429 - WM Top-Sellers (a/b test - Eng & BM) (Always-On Campaign) (Collection Ad) (Women seg) - Prospecting - Global Pixel,132.3,1078
"May 16, 2022",PT - 20220429 - WM Top-Sellers (a/b test - Eng & BM) (Always-On Campaign) (Collection Ad) (Men seg) - Prospecting - Global Pixel,105.67,1098.6
"May 16, 2022",*PT - 20220511 - Mens Campaign (a/b test - Eng) (Combined Ad) (Men seg) - Prospecting - Global Pixel,315.19,761.79
"May 16, 2022",*PT - 20220511 - Mens Campaign (a/b test - BM) (Combined Ad) (Men seg) - Prospecting - Global Pixel,315.94,0
"May 16, 2022","*PT - 20220509 - Survey Ads_Sarawak (Image, Carousel, Slideshow & IGS-Slideshow) (Women seg, Men seg) - Prospecting - Global Pixel",0,0
"May 16, 2022","*PT - 20220509 - Survey Ads_Perak (Image, Carousel, Slideshow & IGS-Slideshow) (Women seg, Men seg) - Prospecting - Global Pixel",0,0
"May 16, 2022","*PT - 20220509 - Survey Ads_Penang (Image, Carousel, Slideshow & IGS-Slideshow) (Women seg, Men seg) - Prospecting - Global Pixel",0,0
"May 16, 2022","*PT - 20220509 - Survey Ads_Kelantan, Perlis, Labuan (Image, Carousel, Slideshow & IGS-Slideshow) (Women seg, Men seg) - Prospecting - Global Pixel",0,0
"May 16, 2022","*PT - 20220509 - Survey Ads_Kedah, Malacca, Negeri Sembilan, Pahang, Terengganu (Image, Carousel, Slideshow & IGS-Slideshow) (Women seg, Men seg) - Prospecting - Global Pixel",0,0
"May 16, 2022","*PT - 20220509 - Survey Ads_KL-Selangor-Putrajaya (Image, Carousel, Slideshow & IGS-Slideshow) (Women seg, Men seg) - Prospecting - Global Pixel",0,0
"May 16, 2022","*PT - 20220509 - Survey Ads_Johor (Image, Carousel, Slideshow & IGS-Slideshow) (Women seg, Men seg) - Prospecting - Global Pixel",0,0
"May 16, 2022",*PT - 20220509 - M Shirts Collection (a/b test - Eng) (Collection Ad) (Men seg) - Prospecting - Global Pixel,79.91,189.8
"May 16, 2022",*PT - 20220509 - M Shirts Collection (a/b test - BM) (Collection Ad) (Men seg) - Prospecting - Global Pixel,0,513.9
"May 16, 2022",*PT - 20220509 - M Pokemon UT (Slideshow & IGS Slideshow) (UT-Women seg) - Prospecting - Global Pixel,105.04,364.1
"May 16, 2022",*PT - 20220509 - M Pokemon UT (Slideshow & IGS Slideshow) (UT-Men seg) - Prospecting - Global Pixel,104.92,204.6
"May 16, 2022",*PT - 20220509 - K Pokemon UT (Slideshow & IGS-Slideshow) (Kids seg) - Prospecting - Global Pixel,104.71,179.7
"May 16, 2022",*PT - 20220506 - Young Women UT Collection (Video) (UT-Women seg) - Remarketing - Global Pixel,106,229.8
"May 16, 2022",*PT - 20220506 - Young Women UT Collection (Video) (UT-Women seg) - Prospecting - Global Pixel,104.19,269.7
"May 16, 2022",*PT - 20220506 - Women UT Collection (Video) (UT-Women seg) - Remarketing - Global Pixel,104.3,1138.6
"May 16, 2022",*PT - 20220506 - Women UT Collection (Video) (UT-Women seg) - Prospecting - Global Pixel,0,0
"May 16, 2022",*PT - 20220506 - Men UT Collection (Video) (Men seg) - Remarketing - Global Pixel,52.64,0
"May 16, 2022",*PT - 20220506 - Men UT Collection (Video) (Men seg) - Prospecting - Global Pixel,78.81,59.8
"May 16, 2022",*PT - 20220506 - HPJ 22SS Collection Launch (a/b test - Eng) (Collection Ad)  (Women seg) - Remarketing - Global Pixel,121.45,629.4
"May 16, 2022",*PT - 20220506 - HPJ 22SS Collection Launch (a/b test - Eng) (Collection Ad)  (Women seg) - Prospecting - Global Pixel,120.21,199.6
"May 16, 2022",*PT - 20220506 - HPJ 22SS Collection Launch (a/b test - BM) (Collection Ad)  (Women seg) - Remarketing - Global Pixel,97.56,0
"May 16, 2022",*PT - 20220506 - HPJ 22SS Collection Launch (a/b test - BM) (Collection Ad)  (Women seg) - Prospecting - Global Pixel,97.25,723.9000000000001
"May 16, 2022",*PT - 20220506 - HPJ 22SS Collection Launch (Local Video) (a/b test - ENG) (Video) (Women seg) - Remarketing - Global Pixel,105.01,473.29
"May 16, 2022",*PT - 20220506 - HPJ 22SS Collection Launch (Local Video) (a/b test - ENG) (Video) (Women seg) - Prospecting - Global Pixel,0,0
"May 16, 2022",*PT - 20220506 - HPJ 22SS Collection Launch (Local Video) (a/b test - BM) (Video)  (Women seg) - Remarketing - Global Pixel,106.87,0
"May 16, 2022",*PT - 20220506 - HPJ 22SS Collection Launch (Local Video) (a/b test - BM) (Video)  (Women seg) - Prospecting - Global Pixel,107.75,0
"May 16, 2022",*PT - 20220506 - HPJ 22SS Collection Launch (IGS-Video) (Women seg) - Remarketing - Global Pixel,101.69,0
"May 16, 2022",*PT - 20220506 - HPJ 22SS Collection Launch (IGS-Video) (Women seg) - Prospecting - Global Pixel,103.78,384.6
"May 16, 2022",*PT - 20220506 - Family UT Collection (Video) (UT-Women seg) - Remarketing - Global Pixel,105.25,548.7
"May 16, 2022",*PT - 20220506 - Family UT Collection (Video) (UT-Women seg) - Prospecting - Global Pixel,104.28,340.87
"May 16, 2022",*PT - 20220506 - Family UT Collection (Video) (UT-Men seg) - Remarketing - Global Pixel,132.18,789.2
"May 16, 2022",*PT - 20220506 - Family UT Collection (Video) (UT-Men seg) - Prospecting - Global Pixel,131.41,719.2
"May 16, 2022",*PT - 20220506 - Family UT Collection (Video) (Kids seg) - Remarketing - Global Pixel,104.17,339.6
"May 16, 2022",*PT - 20220506 - Family UT Collection (Video) (Kids seg) - Prospecting - Global Pixel,105.01,351.47
"May 16, 2022",*PT - 20220502 - W Ultra Stretch Skinny High Rise Jeans (a/b test - Eng) (Slideshow & IGS-Slideshow) (Women seg) - Prospecting - Global Pixel,0,174.8
"May 16, 2022",*PT - 20220502 - W Ultra Stretch Skinny High Rise Jeans (a/b test - BM) (Slideshow & IGS-Slideshow) (Women seg) - Prospecting - Global Pixel,0,0
